character_id|series_id
18835|18402
18835|18403
24414|13499
24414|13500
24414|18402
24414|18403
623|606
623|835
7809|13499
7809|13500
7809|13501
7809|18402
7809|18403
1747|4742
1747|14739
1747|14740
1747|14743
1747|14745
1747|1242
609|606
609|835
10396|13499
10396|13500
10396|13501
10396|18402
10396|18403
10395|13499
10395|13500
10395|13501
10395|18402
10395|18403
7806|13499
7806|13500
7806|13501
7806|18402
7806|18403
149519|2109
149519|2850
15820|835
5515|13499
5515|13500
5515|13501
5515|18402
5515|18403
53007|14740
53015|14740
27363|15244
20181|15244
76586|15248
37732|606
37732|835
45137|606
45137|835
229978|1050
50927|835
78995|835
9909|1050
9909|5772
9909|5767
9909|5773
9909|20726
9909|9712
59531|12499
87335|1050
87335|5773
87335|9712
1744|800
1744|14740
1744|14744
1744|14745
1744|1242
13973|800
13973|14739
13973|14740
13973|14743
13973|14745
13973|1242
5570|1050
5570|1417
5570|5772
5570|5722
5570|5773
5570|9806
5570|10457
5570|20726
5570|9712
110137|1050
110137|5722
110137|20726
17524|1050
17524|5773
17524|10457
90047|1050
90047|5772
90047|5722
38940|1050
38940|1417
38940|5722
38940|5744
38940|20783
38940|20783
40016|1050
40015|1050
40015|20726
208203|14566
78997|835
29560|15244
12027|800
12027|4745
12027|1242
41833|800
41833|4745
41833|1242
29607|15244
107539|2222
107539|2223
613|606
613|835
51803|606
51803|835
610|606
610|835
76576|606
76576|835
616|606
616|835
620|606
620|835
625|606
625|835
621|606
621|835
622|606
622|835
41493|15368
43561|15368
42699|15368
74011|2051
74011|7160
74011|7169
74011|7170
183148|4639
183148|6270
54619|4639
54619|6270
46500|4816
46500|4639
46500|6270
65117|4639
65117|6270
29563|15244
29404|15244
27362|15244
30144|15244
46713|15244
29562|15244
22144|6880
22144|9213
30145|15244
79605|606
79605|835
137541|2108
137541|2109
137541|5037
137541|15415
137541|2850
29561|15244
30143|15244
33298|15244
74639|835
3037|15426
3035|15426
12691|15426
40221|15432
40221|15433
73073|20949
64211|20949
71259|20949
30233|15244
29819|15244
57773|15244
112067|6880
31614|15244
43191|15244
30810|15244
22141|6880
22141|9213
148202|15458
69725|2051
69725|7169
73345|2051
73341|2051
69055|2051
73355|2051
80347|2051
69061|2051
74007|2051
73351|2051
74005|2051
74427|2051
144066|2108
144066|2109
144066|2850
118737|2108
118737|2109
118737|5037
118737|15415
118737|2850
118735|2108
118735|2109
118735|5037
118735|15415
118735|2850
118777|2109
118777|2850
144826|2109
144826|2850
147407|2109
147407|2850
144073|2108
144073|2109
144073|2850
149021|2109
149021|2850
144867|2108
144867|2109
144867|2850
147409|2109
147409|2850
145877|2108
145877|2109
145877|15415
145877|2850
118783|2109
118783|2850
118749|2108
118749|2109
118749|2850
224525|2109
224525|5037
224525|2850
118775|2109
118775|2850
144065|2108
144065|2109
144065|5037
144065|2850
118769|2108
118769|2109
118769|5037
118769|15415
118769|2850
118765|2108
118765|2109
118765|5037
118765|15415
118765|2850
118763|2108
118763|2109
118763|5037
118763|15415
118763|2850
144319|2109
144319|2850
118779|2109
118779|2850
118741|2109
118741|2850
27403|8405
42904|8405
210292|15577
204710|15577
186412|15577
210291|15577
186413|15577
186437|15577
184092|15577
186419|15577
186436|15577
186414|15577
203708|5479
203708|5480
1701|14514
1700|14514
2923|14514
1699|14514
2924|14514
10303|14514
6426|14514
8156|14514
8144|14514
6425|14514
8149|14514
1702|14514
12579|14514
12576|14514
6427|14514
8145|14514
8152|14514
6424|14514
64209|20949
211651|3735
70389|20949
70387|20949
93395|20949
93389|20949
59053|21244
67527|21244
95955|21244
97017|21244
133122|21244
131735|21244
97021|21244
133124|21244
133123|21244
133121|21244
207113|13877
81071|21244
133126|21244
97019|21244
133125|21244
95953|21244
97015|21244
190831|21295
203531|3735
190996|21295
191086|21295
190856|21295
190846|21295
224252|21295
190839|21295
190832|21295
190834|21295
190849|21295
146845|12499
79395|12499
132399|12499
59147|12499
79845|12499
79397|12499
42961|12499
59143|12499
203080|13877
206501|13877
85485|12499
59797|12499
166179|15728
30227|15730
30227|15432
72661|4951
72661|12813
72661|12814
72661|9767
72661|9768
190844|21295
190833|21295
190866|21295
190851|21295
38747|8405
48401|8405
48399|8405
39018|8405
42854|8405
3038|15426
129276|15432
129276|15433
129280|15432
129280|15433
124584|15432
124584|15766
124584|15433
30226|15730
30226|15432
30226|15433
161792|3481
161792|3219
190852|21295
190855|21295
190837|21295
224571|21295
41013|8405
41975|8405
40307|8405
181197|13877
32509|4762
32509|4763
32509|4763
32509|6440
181196|13877
181211|13877
206496|13877
207114|13877
206497|13877
203079|13877
203081|13877
206498|13877
181247|13877
181246|13877
203082|13877
203078|13877
2897|15821
2897|21497
218374|21295
190836|21295
218375|21295
213858|21295
218373|21295
190828|21295
190838|21295
197387|21295
190830|21295
190829|21295
165312|15844
187311|15844
178826|15848
178827|15848
178824|15848
219088|15848
198231|15848
2671|15821
2671|20572
2671|21497
102209|800
102209|1242
76086|4951
76086|12813
76086|12814
76086|9767
76086|9768
30794|1992
30794|19563
212724|19563
90|5781
90|15877
90|7856
37083|15880
129278|15432
129278|15433
29207|15730
29207|15432
29207|15766
29207|15433
158019|15848
158019|15891
158019|15892
207267|15848
207267|15891
207267|15892
160162|12813
160162|12814
160162|9767
134761|4951
134761|12813
134761|12814
134761|9767
76088|4951
76088|12813
76088|12814
76088|9767
76088|9768
161622|12813
161622|12814
161622|9767
67497|4951
67497|12813
67497|12814
67497|9767
67497|9768
93|5781
93|15877
93|7856
92|5781
92|15877
92|7856
100|5781
100|15877
100|7856
33832|5781
33832|15877
33832|7856
3029|15821
3029|21497
150222|15458
161624|12813
161624|12814
161624|9767
150223|15458
166241|15458
134754|4951
134754|12813
134754|12814
130905|15458
81869|15458
81869|15959
130849|15458
65263|15963
65263|15964
65257|15963
65257|15964
4336|1992
4336|19563
210248|19563
84063|15963
84063|15964
65261|15963
65261|15964
65259|15963
65259|15964
42016|15983
70603|15963
70603|15964
108013|15963
87349|15963
87349|15964
86913|15963
87347|15963
87347|15964
75394|15963
75394|15964
86887|15963
86887|15964
86911|15963
86911|15964
86885|15963
86885|15964
72281|15963
72281|15964
70605|15963
70605|15964
86891|15963
86891|15964
72283|15963
72283|15964
107537|2222
107537|2223
30608|11626
30608|11627
100525|13337
18597|14311
16727|14311
16589|14311
39678|14311
39679|14311
18603|14311
39683|14311
39866|14311
39869|14311
121735|14311
39871|14311
39872|14311
28494|14311
39874|14311
6264|15983
6263|15983
93427|15983
82605|15983
21249|15983
10103|15983
91663|15983
10104|15983
89745|15983
91207|15983
89913|15983
93455|15983
91213|15983
134535|15983
31461|11626
31461|11627
31461|11628
31461|11630
31957|11627
31957|13243
1356|1147
1356|1546
190858|21295
204951|21295
222948|21295
226519|21295
190859|21295
190860|21295
190862|21295
213603|21295
224550|21295
197762|21295
190863|21295
204952|21295
202520|21295
215653|21295
190864|21295
197388|21295
14647|1992
14647|19563
38953|21926
37900|21926
21562|21932
21562|21926
41853|21926
21563|21932
21563|21926
29698|21932
29698|21926
34222|21932
34222|21926
41165|21926
38083|21932
38083|21926
29296|21932
29296|21926
111647|21926
29427|21932
29427|21926
83535|21926
16135|1992
16135|19563
16136|19563
210244|19563
210242|19563
210245|19563
233532|14566
208206|14566
14645|1992
14645|19563
14644|19563
14643|19563
30796|19563
222201|19563
14648|19563
210247|19563
222200|19563
30795|19563
31231|1992
31231|19563
14641|1992
14641|19563
210246|19563
30792|19563
42041|10295
3120|15821
3120|21497
29244|15821
29244|22044
29244|21497
3456|15821
3456|21497
3076|15821
3076|20572
3076|21497
3614|15821
3614|20572
3614|21497
6768|15821
193329|14566
193330|14566
208210|14566
208211|14566
178707|3073
178707|4190
231474|14566
208212|14566
208213|14566
208204|14566
208208|14566
208205|14566
7134|15821
7134|21497
21636|16257
21636|2489
42040|10295
3616|15821
3616|21497
7277|15821
5771|15821
5771|21497
11546|15821
11546|21497
3077|15821
3077|20572
3077|21497
7138|15821
7138|20572
7138|21497
7139|15821
7139|21497
70069|15963
70069|15964
75392|15963
75392|15964
87343|15963
87343|15964
67491|4951
67491|12813
67491|12814
67491|9767
67491|9768
67489|4951
67489|12813
67489|12814
67489|9767
67489|9768
67483|4951
67483|12813
67483|12814
67483|9767
67483|9768
67499|4951
67499|12813
67499|12814
67499|9767
67499|9768
67493|4951
67493|12813
67493|12814
67493|9767
67493|9768
87345|15963
87345|15964
86647|15963
86647|15964
86645|15963
86645|15964
88719|16332
3613|15821
3613|21497
88667|16332
52967|14735
52967|4745
52967|1242
88567|16332
30364|800
30364|11306
30364|1242
137910|16349
137910|22222
120019|16352
164439|16352
188367|1705
188367|1706
124464|16352
124464|16360
3439|16257
3439|11657
144844|8681
167876|1705
167876|1706
188767|1705
188767|1706
212183|1705
212183|1706
137915|16349
137915|16377
137915|16378
137915|22222
138197|16349
138197|16377
138197|16378
138197|22222
137914|16349
137914|16377
137914|16378
137914|22222
138312|16349
138312|16377
138312|16378
138312|22222
202235|16349
202235|16377
202235|16378
202235|22222
173356|16349
173356|16377
173356|16378
173356|22222
207539|1705
207539|1706
197751|1705
197751|1706
188768|1705
188768|1706
188232|1705
188232|1706
137907|16349
137907|22222
173315|16349
173315|22222
40593|16424
40593|16425
40596|16424
40596|16425
40592|16424
40592|16425
127186|16352
41038|800
41038|1242
49057|800
180430|800
40594|16424
40594|16425
40595|16424
40595|16425
40591|16424
40591|16425
41944|16424
41944|16452
42941|16424
42941|16425
42863|16424
42863|16425
42943|16424
42943|16425
42942|16424
42942|16425
206346|12321
206346|3965
206346|5369
194200|3965
194200|5369
194180|12321
194180|3965
194180|5369
173358|16349
173358|16377
173358|16378
173358|22222
179372|16349
179372|16378
179372|22222
142535|800
142535|1661
142535|11306
142535|1242
120025|16352
127182|16352
109315|2222
164440|16352
165380|16352
127187|16352
127183|16352
124463|16352
124462|16352
127184|16352
127236|16352
5351|800
5351|1242
119297|800
46907|800
45549|800
180466|800
180489|800
151103|800
151103|1242
98239|800
57119|800
180563|800
34111|800
181046|800
181092|800
35750|800
35750|1242
181129|800
47893|800
41479|800
41479|1242
57121|800
151314|800
181175|800
181509|800
35810|800
194202|3965
194202|5369
194192|12321
194192|3965
194192|5369
223884|3965
223884|5369
131071|16352
131071|16360
127237|16352
127237|16360
79513|11125
79513|15262
32745|11125
32745|15262
40923|11125
40923|15262
209476|1705
209476|1706
171572|12321
171572|3965
171572|5369
194178|12321
194178|3965
194178|5369
194196|3965
194196|5369
194197|3965
194197|5369
158100|16603
194193|3965
194193|5369
194195|3965
194195|5369
194179|12321
194179|3965
194179|5369
218750|3965
218750|5369
194185|12321
194185|3965
194185|5369
194186|12321
194186|3965
194186|5369
188649|1705
188649|1706
31212|11125
31212|15262
191775|11125
191775|15262
177460|11125
177460|15262
190668|11125
190668|15262
186987|1705
186987|1706
184043|1705
184043|1706
184040|1705
184040|1706
188770|1705
188770|1706
194194|3965
194194|5369
194201|3965
194201|5369
221871|3965
221871|5369
218481|3965
218481|5369
225091|3965
225091|5369
199202|3965
199202|5369
222369|3965
222369|5369
194191|3965
194191|5369
219928|3965
219928|5369
223882|3965
223882|5369
206345|12321
206345|3965
206345|5369
28523|3968
28522|3968
33206|3968
37466|3968
33208|3968
38875|3968
34045|3968
36698|3968
34925|3968
34928|3968
34929|3968
34927|3968
34926|3968
32212|3968
30250|3968
28558|3968
32268|3968
32269|3968
101|5781
101|15877
101|7856
33207|3968
34933|3968
30309|3968
38860|3968
38114|3968
34924|3968
38855|3968
30956|3968
30089|3968
28557|3968
28556|3968
34923|3968
18061|16603
21407|16603
21406|16603
21405|16603
18429|16603
18424|16603
20971|16603
36823|9494
36823|5555
15650|9494
15650|5555
20336|4098
20336|8423
20336|4192
20336|4193
20336|9365
20336|10510
20336|13336
20336|13337
20336|10596
20336|9494
20336|5555
141147|9494
141147|5555
88315|16332
109313|2222
109313|2223
178886|5479
178886|5480
109823|2222
111843|2222
15309|9494
15309|5555
23038|4098
23038|8423
23038|4192
23038|4193
23038|9365
23038|10510
23038|13336
23038|10596
23038|9494
23038|5555
43495|9494
36827|9494
36827|5555
34355|9494
34355|5555
45617|4415
43493|9494
43493|5555
15649|9494
15649|5555
36536|9494
36536|5555
188769|1705
188769|1706
25802|16834
25802|17298
100601|16834
23867|16834
19671|16834
19671|17298
2552|16844
2552|22894
1839|16844
1839|22894
2866|16844
2866|22894
25437|16844
25437|22894
5953|16844
5953|22894
11941|16844
11941|22894
32371|16844
14823|16844
14823|22894
10502|16844
10502|22894
9334|16844
10580|16844
10580|22894
174773|15577
174773|16876
186420|15577
186420|16876
195461|1705
195461|1706
206729|1705
206729|1706
188623|1705
188623|1706
4269|16890
7373|16834
7373|17298
7374|16834
7374|17298
19670|16834
19670|17298
128524|16834
128524|17298
25153|16834
25153|17298
25370|16834
56861|16909
56863|16909
56859|16909
56865|16909
61303|16909
56867|16909
61299|16909
56869|16909
56871|16909
61301|16909
61305|16909
62621|16909
62079|16909
62623|16909
62083|16909
175937|15577
175937|16876
212450|16942
130214|5557
130214|7548
135624|5557
135624|7548
138484|5557
138484|7548
137635|5557
130213|5557
130213|7548
140168|5557
140168|7548
130218|5557
130218|7548
148970|5557
148970|7548
130216|5557
130216|7548
138649|5557
138649|7548
130217|5557
130217|7548
138207|5557
138207|7548
130215|5557
130215|7548
130219|5557
130219|7548
139659|5557
139659|7548
136146|5557
136146|7548
4251|4844
4251|14735
4251|4743
4251|1661
4251|14738
4251|14739
4251|14740
4251|4745
4251|11306
4251|14743
4251|14744
4251|14745
4251|14746
4251|1242
88721|16332
88653|16332
52917|4844
24155|1472
24155|4365
24155|4415
52935|4844
30356|800
30356|14746
30356|1242
209877|17022
209877|13419
209877|18291
52931|4844
13974|800
181594|800
81467|800
12013|800
12013|1242
88577|16332
9184|4844
88669|16332
9176|4844
130951|16332
88723|16332
38535|17049
9180|4844
9180|14735
9180|14738
9180|14739
9180|14740
9180|4745
9180|14743
9180|14744
9180|14745
9180|14746
9180|1242
27979|1472
27979|1473
27979|1474
27979|4415
107549|2222
107549|2223
7850|17071
17165|17073
20513|17075
20513|23206
101449|53
7848|17071
103279|53
103279|55
103473|53
103473|55
6176|17071
105677|53
105677|55
28553|17071
109301|53
109301|55
28960|17071
20372|4844
20372|4742
20372|1242
28552|17071
85071|17071
206143|17073
15177|17073
17536|17073
17199|17073
88313|17073
15178|17073
17585|17071
7851|17071
20170|17124
92809|53
92809|55
94587|53
94587|55
22724|17124
40695|17124
42127|17124
40021|17124
104433|53
104433|55
126704|53
126704|55
42387|17124
38966|17124
42129|17124
4005|17152
111033|53
111033|55
40220|17124
44823|17124
44591|17124
93365|53
93365|55
40219|17124
42125|17124
41781|17124
38967|17124
41971|17124
41310|17124
41969|17124
41970|17124
40795|17124
41968|17124
42219|17124
43185|17124
17424|17073
5737|17073
17302|17073
1260|3282
1260|3283
1260|3284
1260|3285
1260|3287
1260|4476
17545|17073
8771|17073
8810|17073
93099|53
93099|55
15759|17073
17540|17073
31197|17073
77693|17073
17414|17073
6598|17073
17305|17073
161288|17073
17546|17073
10524|17073
17547|17073
17548|17073
17200|17073
15145|17073
465|17240
465|17241
40310|17049
1720|17240
1720|17241
243|17240
243|17241
241|17240
241|17241
1721|17240
1721|17241
244|17240
244|17241
242|17240
242|17241
1722|17240
1722|17241
1725|17240
1725|17241
1726|17240
1726|17241
102|5781
102|15877
102|7856
44056|17276
1112|1202
1112|1218
1112|1481
1112|1482
14153|16890
66205|11039
66205|13938
38536|17049
13970|17290
173234|17292
173234|17293
173234|23515
173223|17292
173223|17293
173223|23515
77417|6977
77417|6978
77417|10013
77417|17303
77417|9525
34318|17306
34318|4823
38538|17049
38537|17049
38539|17049
41512|17049
40123|17049
41549|17049
39950|17049
40760|17049
41550|17049
61751|11039
40098|17049
105307|11039
105307|13938
40535|17049
110771|2222
110771|2223
126808|11039
126808|13938
66809|11039
66809|11042
66809|13938
94733|11039
94733|11042
94733|13938
66811|11039
66811|11042
66811|13938
107543|2222
107543|2223
39121|17306
39121|4823
107557|2222
107557|2223
23360|17290
3402|5357
3402|10295
3402|7281
123698|9208
123698|9209
123698|9420
123698|12625
123698|12626
103607|11039
103607|13938
123699|9208
123699|9209
123699|9420
123699|12625
123699|12626
81845|11039
81845|13938
85337|11039
85337|13938
184360|9208
184360|9209
184360|9420
184360|12625
126811|11039
126811|13938
140923|9208
140923|9209
140923|9420
140923|12625
140923|12626
173425|9208
173425|9209
173425|9420
173425|12625
62695|11039
62695|13938
157900|9208
157900|9209
157900|9420
157900|12625
107551|2222
107551|2223
61173|11039
61173|13938
76590|15248
88|17290
87|17290
3872|17290
57699|17290
15428|17290
15429|17290
66813|11039
66813|11042
66813|13938
57697|17290
136728|17443
136728|23714
136726|17443
136726|23714
136727|17443
136727|23714
198708|17443
198708|23714
201714|17443
201714|23714
136734|17443
136734|23714
5896|17152
136730|17443
136730|23714
144552|17443
144552|23714
136735|17443
136735|23714
136731|17443
136731|23714
136732|17443
136732|23714
136737|17443
136737|23714
136738|17443
136738|23714
136740|17443
136740|23714
136729|17443
136729|23714
136733|17443
136733|23714
136739|17443
136739|23714
226737|9209
226737|9420
157901|9208
157901|9209
157901|9420
157901|12625
157901|12626
157881|9208
157881|9209
157881|9420
157881|12625
157881|12626
197758|9208
197758|9209
197758|9420
197758|12625
197758|12626
2909|17075
2909|17518
2909|23206
19852|17075
3891|17075
3891|17518
3891|23206
2473|17075
2473|17518
20352|10295
14573|1368
14573|1369
3854|17075
3854|17518
3854|23206
11978|10295
45571|10295
37690|10295
157902|9208
157902|9209
157902|9420
157902|12625
157880|9208
157880|9209
157880|9420
157880|12625
140925|9208
140925|9209
140925|9420
140925|12625
140925|12626
8467|11627
8467|13243
8467|11630
8467|12805
53521|17075
53521|17518
53521|23206
23710|10295
18443|10295
18907|17075
18907|23206
26645|17075
223624|17075
223624|23206
45557|10295
162705|17075
35256|193
35256|4482
35256|4483
35256|236
35257|193
35257|4482
35257|4483
35257|236
30919|193
30919|4482
30919|4483
30919|236
167172|12194
26647|17075
40312|17075
20866|17075
29675|17075
222483|17075
222483|23206
225626|17075
225626|23206
29676|17075
222763|17075
222763|17518
222763|23206
221932|17075
221932|23206
36338|17075
34673|17075
34673|23206
222833|17075
222833|23206
30363|14735
30363|14745
30363|1242
33933|17638
7106|17152
12368|17152
33934|17638
65593|17638
190714|17638
1745|4742
1745|14735
1745|14739
1745|14743
1745|14745
1745|1242
134047|7266
97841|17075
97841|23206
134051|7266
69927|1472
69927|1473
133918|7266
70149|1472
70149|1473
131896|7266
70141|1472
70141|1473
26525|17075
26525|23206
139064|7266
133919|7266
14574|1368
14574|1369
30360|14735
30360|1242
231054|800
231054|1242
181746|800
45739|800
30378|800
30378|1242
62315|800
62315|1242
181764|800
30368|800
30368|1242
181887|800
139499|800
139499|1242
14542|1368
14542|1369
5132|17152
70001|1472
70001|1473
7105|17152
1709|17152
27059|14735
27059|1242
30359|14735
30359|1242
30362|14735
30362|1242
209614|1473
94007|17736
105481|17736
127768|17736
105479|17736
94005|17736
94009|17736
94011|17736
1512|17152
124405|1472
124405|1473
477|17152
1530|17152
50711|17152
124525|1472
124525|1473
124525|1475
124525|1477
1911|17152
6306|4742
6306|14735
6306|4743
6306|1661
6306|14738
6306|1242
1511|17152
16018|9813
16018|9934
5552|17152
52897|5781
52897|15877
98|5781
98|15877
98|7856
32816|15877
32816|7856
17283|17075
17283|23206
41311|17795
41371|17795
187863|17795
60689|17795
60691|17795
6718|17152
3967|17152
48761|17152
16019|9813
16019|9934
21342|17152
4679|17152
114457|17075
114457|23206
50425|17152
6775|17152
114461|17075
114461|23206
176741|17075
176741|17518
176741|23206
222118|17075
222118|17518
222118|23206
25680|17075
25680|23206
29184|17075
12128|17075
12128|23206
222394|17075
222394|23206
141186|17075
141186|23206
34671|17075
202663|17075
202663|17518
202663|23206
18909|17075
18909|23206
34677|17075
222351|17075
222351|23206
17777|17152
17776|17152
2920|17152
50991|17152
9061|17152
50499|17152
7955|15880
7955|17877
7955|17878
7955|17879
7955|17880
27504|17877
27504|17880
50989|17152
1910|17152
6794|17152
15164|9813
15164|9934
15164|2489
16025|9934
16025|2489
12732|9813
12732|9934
16028|9813
16028|9934
16020|9813
16020|9934
16035|9813
16035|9934
16029|9813
16029|9934
52829|9934
16022|9813
16022|9934
4048|17152
51305|9813
51305|9934
52245|9813
52245|9934
16026|9813
16026|9934
16032|9813
16032|9934
16021|9813
16021|9934
37431|17152
124765|17937
6779|17152
30855|17152
50497|17152
12570|17152
154513|17947
154513|24398
154512|17947
154512|24398
154516|17947
154516|24398
175632|17947
175632|24398
194632|17947
194632|24398
177483|17947
177483|24398
180267|17947
180267|24398
178261|17947
178261|24398
178264|17947
178264|24398
209668|17947
209668|24398
154518|17947
154518|24398
189950|17947
189950|24398
178263|17947
178263|24398
182646|17947
182646|24398
178265|17947
178265|24398
202710|17947
202710|24398
182655|17947
182655|24398
178266|17947
178266|24398
222084|17947
222084|24398
221212|17947
221212|24398
182648|17947
182648|24398
176453|17947
176453|24398
2819|15880
2819|17877
2819|17878
2819|17879
2819|17880
2822|15880
2822|17877
2822|17878
2822|17879
2822|17880
2821|15880
2821|17877
2821|17878
2821|17879
2821|17880
2820|15880
2820|17877
2820|17878
2820|17879
2820|17880
37069|15880
37069|17877
37069|17878
37069|17879
37069|17880
220183|17947
220183|24398
154515|17947
154515|24398
176027|17947
176027|24398
182649|17947
182649|24398
194633|17947
194633|24398
154517|17947
154517|24398
78449|15248
81127|17877
81127|17880
15003|15880
15003|17877
15003|17878
15003|17879
15003|17880
82771|17877
82771|17880
108969|17877
108969|17880
115075|17937
33973|18080
33474|18080
24623|18080
46205|18080
77403|18080
46207|18080
46211|18080
125317|18080
35712|18080
46209|18080
24624|18080
50193|18080
57573|18104
57575|18104
57571|18104
57589|18104
57569|18104
80687|18104
75830|18104
75840|18104
75838|18104
75542|18104
75972|18104
73059|18104
75876|18104
76624|18104
75836|18104
111955|17937
115111|17937
115117|17937
115103|17937
115481|17937
23849|1472
23849|1473
23849|1474
87851|18148
87851|18149
94979|499
111907|17937
111959|17937
111957|17937
230025|18159
111953|17937
123870|17937
115073|17937
115489|17937
123327|17937
115113|17937
115105|17937
115495|17937
122173|17937
115485|17937
115095|17937
116915|17937
123871|17937
123273|17937
115089|17937
118999|17937
115059|17937
115035|17937
115077|17937
123869|17937
115115|17937
115109|17937
115099|17937
115097|17937
179335|17947
179335|24398
223904|17947
223904|24398
135231|9798
135229|9798
175634|17947
175634|24398
154514|17947
154514|24398
87115|1350
87115|4762
87115|4765
87115|4609
34676|17075
105213|18232
4913|18234
4913|20571
25335|18234
25335|20571
77779|9798
77779|9020
105211|18232
164150|18232
107397|18232
164148|18232
107387|18232
129015|18232
129014|18232
217765|18257
216277|18257
217764|18257
217766|18257
216278|18257
219516|18257
219569|18257
219517|18257
18516|9798
18516|9802
219518|18257
217769|18257
219527|18257
217768|18257
217767|18257
53241|18148
53241|18149
53243|18148
53243|18149
182379|18159
59771|18148
59771|18149
224301|18159
224298|18159
195899|18159
224300|18159
195859|18159
195860|18159
195862|18159
195898|18159
87841|18148
87841|18149
93015|18148
93015|18149
101515|18148
93077|18148
93077|18149
91125|18148
91125|18149
59773|18148
59773|18149
87843|18148
87843|18149
93011|18148
93011|18149
59775|18148
59775|18149
7558|17075
7558|17518
107559|2222
107559|2223
109319|2222
109319|2223
109719|2222
109321|2222
109321|2223
110557|2222
107555|2222
107555|2223
83367|18358
83367|24972
4360|18234
4360|20571
2440|18364
569|18234
569|18367
569|17276
569|20571
5766|18371
9541|18234
9541|17276
9541|20571
14831|18234
14831|20571
37389|18234
37389|17276
37389|20571
93069|18148
93069|18149
93059|18148
93059|18149
93063|18148
93063|18149
93073|18148
93073|18149
100111|18148
10429|18371
10429|18399
10429|18400
79591|14596
79591|14597
79591|15001
67075|14596
67075|14597
67075|14598
67075|15001
67077|14596
67077|14597
67077|14598
67077|15001
130327|14596
130327|14597
130327|15001
1355|1147
1355|1546
5924|18371
27165|18371
74587|14596
74587|14597
74587|14598
74587|15001
79593|14596
79593|14597
79593|14598
79593|15001
118395|14596
118395|14597
118395|15001
86015|14596
86015|14597
86015|15001
128295|14596
128295|14597
128295|15001
82543|14596
82543|14597
82543|15001
67071|14596
67071|14597
67071|14598
67071|15001
93007|18148
93007|18149
87839|18148
87839|18149
84613|14597
84613|15001
130520|14596
130520|14597
130520|15001
79589|14596
79589|14597
79589|15001
130326|14596
130326|14597
130326|15001
67073|14596
67073|14597
67073|14598
67073|15001
607|793
607|3211
607|1937
607|1080
136692|18489
136692|25139
136691|18489
136691|25139
206668|18489
206668|25139
177086|18489
177086|25139
177085|18489
177085|25139
138390|18489
138390|25139
142961|18489
142961|25139
140088|18489
140088|25139
142960|18489
142960|25139
151709|18489
151709|25139
177082|18489
177082|25139
138393|18489
138393|25139
138395|18489
138395|25139
93001|18148
93001|18149
92107|18148
92107|18149
93005|18148
93005|18149
174022|18489
174022|25139
143121|18489
143121|25139
142958|18489
142958|25139
177084|18489
177084|25139
188104|18489
188104|25139
140137|18489
140137|25139
138392|18489
138392|25139
604|793
604|3211
604|1937
604|1080
138388|18489
138388|25139
146987|18489
146987|25139
142957|18489
142957|25139
138391|18489
138391|25139
178938|18575
178940|18575
178939|18575
178937|18575
233086|18575
223261|18575
178941|18575
146627|6868
223262|18575
232834|18575
233135|18575
159055|18597
162672|18597
162681|18597
93049|18148
93049|18149
82731|18148
82731|18149
82755|18148
82755|18149
194050|18597
194053|18597
194048|18597
194051|18597
160395|18597
162677|18597
160398|18597
194049|18597
162674|18597
160397|18597
160396|18597
1372|1147
35248|1147
35248|1546
1899|1147
1899|1546
10431|18371
39978|18371
8838|18364
5921|18364
5922|18364
5912|18364
2285|18364
40294|1472
40294|1473
40294|1474
40294|1475
40294|1477
316|18662
748|18664
747|18664
13095|18664
752|18664
13094|18664
13546|18664
6143|18664
4363|18664
90293|4417
90293|4755
90293|4756
90293|4418
14152|16890
751|18664
13130|18664
753|18664
754|18664
6137|18664
6139|18664
27980|1472
27980|1473
27980|1474
749|18664
6141|18664
6142|18664
6138|18664
6136|18664
6140|18664
424|793
424|3211
424|1937
424|1080
422|793
422|3211
422|1937
422|1080
608|793
608|3211
608|1937
608|1080
599|793
599|3211
599|1937
599|1080
116125|18735
73441|793
73441|3211
73441|1937
73441|1080
611|793
611|3211
611|1937
611|1080
454|793
454|3211
454|1937
454|1080
615|793
615|3211
615|1937
615|1080
29635|1147
29635|1546
1361|1147
1361|1546
600|793
600|3211
600|1937
600|1080
597|793
597|3211
597|1937
597|1080
5060|793
5060|1937
5060|1080
614|793
614|3211
614|1937
614|1080
5730|18364
12555|18784
12555|18364
9283|18364
29974|18789
29974|18790
7370|18364
8772|18789
4999|18789
8948|18789
1186|18789
185229|18159
4224|18789
4224|18790
1187|18789
1187|18790
1188|18789
1188|18790
598|793
598|3211
598|1937
598|1080
605|793
605|3211
605|1937
605|1080
7881|793
7881|1937
7881|1080
168240|793
168240|1937
168240|1080
353|437
353|468
355|437
355|468
1367|1147
1367|1546
17073|1147
17073|1546
352|437
352|468
354|437
354|468
108249|1147
108249|1546
29638|18789
29638|18790
29638|18854
10784|18364
18720|18364
18731|18364
135881|18862
135881|7560
14506|1472
14506|1473
14506|1474
124348|1472
124348|1473
124348|1474
9280|1147
9280|1546
27355|1147
27355|1546
34664|1147
34664|1546
6274|1147
6274|1546
1370|1147
1370|1546
6275|1147
6275|1546
10801|1147
10801|1546
39399|1147
39399|1546
40419|1147
40419|1546
25422|1147
25422|1546
30045|1147
30045|1546
21689|1147
21689|1546
1364|1147
1364|1546
1360|1147
1360|1546
1369|1147
1369|1546
1368|1147
1368|1546
1359|1147
1359|1546
